label,frame,valid,rel_x_mm,rel_y_mm,rel_z_mm,abs_x_mm,abs_y_mm,abs_z_mm,point_count,inlier_count,reproj_mean_px,reproj_p95_px,centroid_u_px,centroid_v_px,span_u_px,span_v_px
iterative,1660,1,0.3783967063832705,-3.029824090700572,0.35435151285469146,94.8332136840544,41.13599006877637,-134.71141524057893,54,54,0.24235447607039506,0.48938193608442426,1550.7746039496528,675.9879670319734,131.0841064453125,277.31622314453125
iterative,1661,1,0.5087984293610788,-3.951669633638943,0.6643634748552643,94.96361540703221,40.214144525838,-134.40140327857836,54,54,0.252305795157998,0.5016391951680965,1549.9560117368344,672.2349842212818,130.7840576171875,276.59613037109375
iterative,1662,1,0.5096773810115849,-4.491484497244336,0.6822381639394166,94.96449435868271,39.67432966223261,-134.3835285894942,54,54,0.2528882664714817,0.5175082227322351,1549.5177973994503,669.8616751211661,130.8280029296875,276.3128662109375
iterative,1663,1,0.5002771885410198,-5.47037811080947,0.506630903752324,94.95509416621215,38.695436048667474,-134.5591358496813,55,55,0.25458447335956336,0.4797273301934165,1549.9065407492897,668.027724387429,133.7491455078125,276.02130126953125
iterative,1664,1,0.33530938921308007,-5.717729516873064,0.14071577595345275,94.79012636688421,38.44808464260388,-134.92505097748017,55,55,0.2493494973474735,0.5005151283844561,1549.614200106534,666.5322076970881,133.3231201171875,276.37481689453125
iterative,1665,1,0.36172488887500265,-5.722330243341034,0.1729589741466384,94.81654186654613,38.44348391613591,-134.89280777928698,55,55,0.247833928777421,0.5039136740627344,1549.6639959161932,666.5655872691761,133.29345703125,276.3155517578125
iterative,1666,1,0.35176449684090016,-5.735647035507654,0.1880066480918572,94.80658147451203,38.43016712396929,-134.87776010534176,55,55,0.2514102760404276,0.561612491310247,1549.5709428267046,666.5062710848722,133.3895263671875,276.35968017578125
iterative,1667,1,0.32563811554112476,-5.708362018409353,0.13749132525146024,94.78045509321225,38.45745214106759,-134.92827542818216,55,55,0.25192436961578074,0.536200750109241,1549.615567294034,666.5586747602983,133.407470703125,276.373291015625
iterative,1668,1,0.30147500018193796,-5.698865197441329,0.08768378130608312,94.75629197785307,38.466948962035616,-134.97808297212754,55,55,0.26285190475939657,0.5164176117477928,1549.6275701349432,666.5412841796875,133.355712890625,276.3349609375
iterative,1669,1,0.33443476060449484,-5.716531791569302,0.15262398190310478,94.78925173827562,38.44928236790764,-134.91314277153052,55,55,0.26845899930787953,0.5269396103468055,1549.6155206853693,666.4890414151279,133.396728515625,276.3289794921875
iterative,1670,1,0.3374843358943167,-5.703903505559545,0.12241524145920835,94.79230131356545,38.4619106539174,-134.9433515119744,55,55,0.257519648179184,0.46936537704594405,1549.6614923650568,666.5682017933239,133.363525390625,276.3387451171875
iterative,1671,1,0.32542479932401136,-5.717116474767344,0.12184057492228817,94.78024177699514,38.4486976847096,-134.94392617851133,55,55,0.26477886581871796,0.5391143746144966,1549.633378462358,666.4855169122869,133.35791015625,276.3809814453125
iterative,1672,1,0.3510650428394513,-5.744037119330592,0.17630537013212688,94.80588202051058,38.42177704014635,-134.8894613833015,55,55,0.25683450712249106,0.4769066652489824,1549.607060102983,666.4645463423295,133.3056640625,276.323974609375
iterative,1673,1,0.37556739816899665,-5.775852214065857,0.22220502066420522,94.83038437584013,38.38996194541109,-134.84356173276942,55,55,0.2583928496495344,0.45240608686455525,1549.577501331676,666.3907093394886,133.262451171875,276.19683837890625
iterative,1674,1,0.570448792494048,-6.370184014204199,0.6047651615959069,95.02526577016518,37.795630145272746,-134.46100159183771,55,55,0.26437776436123706,0.489753700496562,1549.18740234375,664.1863214666193,133.139892578125,275.673583984375
iterative,1675,1,0.5949433741826908,-6.7804345213712764,0.638572300466933,95.04976035185382,37.38537963810567,-134.4271944529667,55,55,0.27185929527995717,0.5433593181063503,1548.783660333807,662.4455211292614,133.088134765625,275.36505126953125
iterative,1676,1,0.5634536197051574,-7.18747444110555,0.5254825640898275,95.01827059737629,36.978339718371394,-134.5402841893438,55,55,0.26832039193244206,0.5120842811569855,1548.3515092329546,660.6640014648438,132.793212890625,275.18841552734375
iterative,1677,1,0.5260690051648425,-7.846242591485783,0.5379989811136454,94.98088598283597,36.31957156799116,-134.52776777231998,55,55,0.26709343487750314,0.5120029376277143,1547.734998668324,657.7432539506392,132.8773193359375,274.97772216796875
iterative,1678,1,0.5300699001914069,-8.186974408229439,0.5669849132089837,94.98488687786254,35.978839751247506,-134.49878184022464,55,55,0.2733165319038333,0.5356318394327079,1547.4221590909092,656.1928744229403,132.6304931640625,274.8526611328125
iterative,1679,1,0.6523071100429831,-8.990534711778174,0.7143182302444302,95.10712408771411,35.17527944769877,-134.3514485231892,55,55,0.2802795850781373,0.5454394825165596,1546.830351118608,652.9888916015625,132.073974609375,274.29412841796875
iterative,1680,1,0.6535259984846675,-10.088394048679653,0.7992108813915024,95.1083429761558,34.07742011079729,-134.26655587204212,55,55,0.2789705606326913,0.5679829391660114,1546.0091796875,648.2208174272017,132.4071044921875,273.89910888671875
iterative,1681,1,0.6148110844897303,-10.602515805675715,0.7375732257526408,95.06962806216086,33.56329835380123,-134.32819352768098,55,55,0.2789511738590568,0.5605912562950867,1545.6127796519886,645.9059348366477,132.474609375,273.7586975097656
iterative,1682,1,0.5972300189483946,-11.706590685677483,0.7176681945209964,95.05204699661952,32.45922347379946,-134.34809855891262,55,55,0.2727305813605465,0.5197387076486292,1544.6707341974432,641.0378933993253,132.326904296875,273.2906494140625
iterative,1683,1,0.545419191842285,-12.143138216621857,0.616645732359558,95.00023616951341,32.02267594285509,-134.44912102107406,55,55,0.2705674367577195,0.532529069604966,1544.302490234375,639.019853071733,132.4237060546875,273.274658203125
iterative,1684,1,0.5494771147641586,-12.840298912327434,0.5347594613565434,95.00429409243529,31.32551524714951,-134.53100729207708,51,51,0.257362829178044,0.5187701026464522,1548.0732756969976,638.8671671549479,127.23095703125,272.9877014160156
iterative,1685,1,0.5272054578229728,-13.423519749982791,0.38989956444856944,94.9820224354941,30.742294409494153,-134.67586718898505,53,53,0.26455932003851507,0.5023026163536618,1545.5845993329895,637.8358920115345,126.775146484375,272.7500305175781
iterative,1686,1,0.5173709215362265,-13.635885538922935,0.3540696384167745,94.97218789920736,30.52992862055401,-134.71169711501685,53,53,0.259286768936855,0.48992328995137324,1545.3389224646226,636.8051124428803,126.253173828125,272.7068786621094
iterative,1687,1,0.7590388040973437,-14.217247577704377,0.8114722307289242,95.21385578176847,29.948566581772567,-134.2542945227047,55,55,0.3199530356208556,0.5603664459443793,1542.5513405539773,630.176631858132,131.02294921875,272.1993408203125
iterative,1688,1,0.6971636937010715,-15.130958039534793,0.7140696924889767,95.1519806713722,29.03485611994215,-134.35169706094464,55,55,0.26576656801171616,0.4916257296008503,1541.8069868607954,626.3536460182884,131.1063232421875,271.7087097167969
iterative,1689,1,0.7261438268318727,-15.655684271412731,0.7406021070283657,95.180960804503,28.510129888064213,-134.32516464640526,55,55,0.2686244783156433,0.5052589695590933,1541.4198686079546,624.1394864169034,130.962646484375,271.517822265625
iterative,1690,1,0.7575887876344325,-17.04989662843208,0.9584018916388857,95.21240576530556,27.115917531044865,-134.10736486179474,55,55,0.27387805746010824,0.5120980465764199,1540.2988680752842,618.3118774414063,131.265869140625,270.8345642089844
iterative,1691,1,0.7596959051603847,-18.471204019793234,0.8362455623398262,95.21451288283151,25.69461013968371,-134.2295211910938,55,55,0.2694076626170238,0.5194274925993734,1539.2715354225852,612.1443403764205,130.871337890625,270.36785888671875
iterative,1692,1,0.7422280100120702,-19.090297317004,0.8153421549938571,95.1970449876832,25.075516842472943,-134.25042459843976,55,55,0.27055812292804293,0.47763023080411304,1538.6844682173296,609.4719404740767,130.697998046875,270.0317687988281
iterative,1693,1,0.7971089643941269,-20.496250052970275,0.8615662223904792,95.25192594206526,23.66956410650667,-134.20420053104314,52,52,0.27056063056243435,0.4928018166196243,1539.2605778620793,609.912588266226,125.2274169921875,269.3614807128906
iterative,1694,1,0.7898903717410519,-21.75517894316644,0.6917498725197504,95.24470734941218,22.410635216310503,-134.37401688091387,52,52,0.2698434274202958,0.4843378923595751,1538.1315166766826,604.4869255652794,124.4981689453125,268.8689880371094
iterative,1695,1,0.7122005032628778,-22.280881433779477,0.5771660754114976,95.167017480934,21.884932725697468,-134.48860067802212,53,53,0.26085200004767767,0.45402804748764203,1536.3620121793927,600.039515657245,127.0244140625,268.6086120605469
iterative,1696,1,0.7206751205137607,-23.686687620956096,0.6605728585765007,95.17549209818489,20.47912653852085,-134.40519389485712,52,52,0.28019208735845136,0.4711521997490928,1534.586221548227,596.641478905311,127.089111328125,267.9580383300781
iterative,1697,1,0.7650356787579256,-25.086050624634776,0.5617740816461492,95.21985265642905,19.07976353484217,-134.50399267178747,52,52,0.260805608698937,0.47075807024126737,1533.5329167292668,590.7441001305214,126.4798583984375,267.4428405761719
iterative,1698,1,0.7199347367666462,-25.609796462026786,0.41465623014980224,95.17475171443778,18.55601769745016,-134.65111052328382,52,52,0.2631888091337919,0.477397929095548,1533.1196969839243,588.4080329308143,126.2855224609375,267.41656494140625
iterative,1699,1,0.6874309390005919,-26.57461240530828,0.3859349733174895,95.14224791667172,17.591201754168665,-134.67983178011613,52,52,0.26186964285466185,0.46461895531622494,1532.3206787109375,584.3296878521259,126.2220458984375,267.0631103515625
iterative,1700,1,0.7883214683744484,-27.801597914259595,0.5297510966900347,95.24313844604558,16.36421624521735,-134.5360156567436,53,53,0.2787970815235221,0.5257553109405572,1530.2022659013855,576.8593703935732,127.9273681640625,266.4903259277344
iterative,1701,1,0.7768050243337683,-28.366572440362408,0.4621521653822356,95.2316220020049,15.799241719114537,-134.60361458805139,53,53,0.2887589225896361,0.5304001584529575,1529.7530840028007,574.4165349996315,127.71435546875,266.24530029296875
iterative,1702,1,0.8056583154846351,-29.562093260662458,0.5569789101775484,95.26047529315576,14.603720898814489,-134.50878784325607,53,53,0.2938388098492417,0.522674540162829,1528.7251575397995,569.5591194584684,127.4373779296875,265.61553955078125
iterative,1703,1,0.8094125171512303,-31.148847191771353,0.5907797006168494,95.26422949482236,13.016966967705592,-134.47498705281677,53,53,0.3081405568663343,0.5585793877623348,1527.369119896079,563.0209949421433,127.1240234375,264.9041748046875
iterative,1704,1,0.7149591667503898,-32.3088325435887,0.40519931684920607,95.16977614442152,11.856981615888245,-134.66056743658442,52,52,0.29751709577873775,0.5430210471561313,1527.2874356783354,557.5628122182993,127.0574951171875,264.76483154296875
iterative,1705,1,0.7120259683092058,-32.76316952530745,0.3629082733543214,95.16684294598033,11.402644634169494,-134.7028584800793,52,52,0.29545274054057935,0.5532146308267638,1527.1475196251502,557.5911454420823,126.9781494140625,264.6678466796875
iterative,1706,1,0.6545769818446558,-33.45145513476388,0.32885269131574546,95.10939395951578,10.714359024713062,-134.73691406211788,50,50,0.28569756775904087,0.5472965359554794,1529.0344384765624,559.2586834716797,120.2880859375,264.5592956542969
iterative,1707,1,0.7148717524343766,-33.98414039352052,0.48401930054711784,95.1696887301055,10.181673765956425,-134.5817474528865,50,50,0.2791712181484589,0.49675779662545866,1528.740107421875,557.1427813720703,120.3548583984375,264.1567077636719
iterative,1708,1,0.7452055074864035,-35.18341661142752,0.56095754112539,95.20002248515753,8.982397548049427,-134.50480921230823,51,51,0.2855027598484858,0.5707679088581257,1526.6633683746936,550.6461426978018,122.7286376953125,263.7005310058594
iterative,1709,1,0.656095727501679,-36.1765538916501,0.3549680741146517,95.11091270517281,7.989260267826847,-134.71079867931897,53,53,0.2843058908352329,0.5557193264494084,1523.5552817290684,541.830560072413,127.1396484375,263.5701599121094
iterative,1710,1,0.6576859893798428,-36.85489683783917,0.32572033764492403,95.11250296705097,7.310917321637774,-134.7400464157887,53,53,0.2802135103570895,0.5228228367077423,1522.999490989829,539.0922868836601,126.838134765625,263.3592529296875
iterative,1711,1,0.6582637445110606,-37.28223192617636,0.40133307341699265,95.11308072218219,6.8835822333005865,-134.66443368001663,53,53,0.28230104116993965,0.5350456339969426,1524.2359619140625,534.9591196887898,126.96923828125,263.09259033203125
iterative,1712,1,0.7852322295882743,-38.7041728192669,0.6669851070450648,95.2400492072594,5.461641340210043,-134.39878164638856,54,54,0.29442511328546256,0.5320608470888639,1523.9018170392071,527.1532654938875,126.789306640625,262.2418212890625
iterative,1713,1,0.7797987216185334,-40.01063398700793,0.5271644093951409,95.23461569928966,4.1551801724690165,-134.53860234403848,54,54,0.2953540848975091,0.5440143461281337,1522.6791494864005,521.8450142189308,125.773681640625,261.8110656738281
iterative,1714,1,0.8163351012679243,-40.68487299838526,0.5790411649186353,95.27115207893905,3.480941161091682,-134.486725588515,55,55,0.3076250134595389,0.5393411679359206,1521.2322221235795,519.7045082785867,125.4449462890625,261.3538818359375
iterative,1715,1,0.9711549401883133,-42.54797438303123,0.8390833960795021,95.42597191785944,1.6178397764457166,-134.22668335735412,54,54,0.31396140582915105,0.5704314306004702,1520.9121342411747,513.923838297526,124.909423828125,260.3551940917969
iterative,1716,1,1.0331110689295855,-44.439903547816556,0.7307653819848667,95.48792804660071,-0.2740893883396147,-134.33500137144875,54,54,0.3154084012668212,0.5804837837424527,1519.3661408600983,506.35584061234084,123.6331787109375,259.4937438964844
iterative,1717,1,1.0950458647239856,-45.383827953266476,0.7929107331234775,95.54986284239511,-1.218013793789531,-134.27285602031014,52,52,0.32515580018639223,0.6273100868745972,1521.0608990009014,506.7818791316106,117.083984375,259.4931335449219
iterative,1718,1,1.1513818858424827,-47.474503579936,0.7793936108247692,95.60619886351361,-3.308689420459057,-134.28637314260885,52,52,0.34023342410030766,0.608364908280595,1519.3542809119592,498.4128423837515,116.359375,258.42352294921875
iterative,1719,1,1.181565760726187,-48.553742015911254,0.7712299541284153,95.63638273839732,-4.38792785643431,-134.2945367993052,52,52,0.3445607909638184,0.6437874685833443,1518.4972158578726,494.1932349571815,115.913818359375,258.03045654296875
iterative,1720,1,1.192208451398244,-50.51821622874653,0.7132308415010584,95.64702542906937,-6.352402069269587,-134.35253591193256,51,51,0.3288114758348227,0.6307756598979923,1518.0352902879902,485.96103324142155,115.5072021484375,257.39129638671875
iterative,1721,1,1.2033476353887806,-52.158097093547084,0.6034291073174813,95.65816461305991,-7.99228293407014,-134.46233764611614,52,52,0.3390149607995551,0.6315879600370858,1515.7950955904448,479.83731842041016,114.9886474609375,256.84912109375
iterative,1722,1,1.190620935680613,-53.734968497653924,0.5521007075453497,95.64543791335174,-9.569154338176979,-134.51366604588827,52,52,0.3469460384795522,0.6545367949649455,1514.5457552396333,473.53530766413763,114.6629638671875,256.3262634277344
iterative,1723,1,1.1868267633664686,-54.53342746007329,0.5484263999397854,95.6416437410376,-10.367613300596346,-134.51734035349384,52,52,0.3312449243528598,0.6534581558108209,1513.907510610727,470.437253511869,114.4566650390625,255.531494140625
iterative,1724,1,1.151604382791362,-56.061138131164505,0.509055788089654,95.60642136046249,-11.89532397168756,-134.55671096534397,54,54,0.33809009696838654,0.6774989188930681,1510.4554759837963,461.2228828712746,118.049072265625,254.95123291015625
iterative,1725,1,1.1153502662518804,-57.37506052595247,0.37592967797630195,95.57016724392301,-13.209246366475526,-134.68983707545732,55,55,0.33115286404105887,0.6702363602251468,1508.4958385120738,453.7992603648793,119.6688232421875,254.68167114257812
iterative,1726,1,1.2075499097008162,-59.0147344583631,0.4569901512431329,95.66236688737195,-14.848920298886156,-134.6087766021905,55,55,0.35066012057942136,0.7100567437212506,1507.3543279474432,447.53135819868606,119.072509765625,253.77593994140625
iterative,1727,1,1.2131627259141737,-59.747892926792616,0.3703901042684379,95.6679797035853,-15.582078767315672,-134.69537664916518,54,54,0.35282501664907817,0.7326559395741772,1507.6710069444443,443.9779940004702,118.9605712890625,253.616943359375
iterative,1728,1,1.1949837905165452,-60.91971784851565,0.2508943806577122,95.64980076818767,-16.753903689038708,-134.8148723727759,55,55,0.3587895353759175,0.7400946783079242,1505.8912242542613,439.85226162997157,118.4825439453125,253.2470703125
iterative,1729,1,1.0636920869564506,-61.29810098463716,-0.06307949537233526,95.51850906462758,-17.132286825160215,-135.12884624880596,55,55,0.33160880437615353,0.6711094278847993,1505.4929887251421,437.87436467950994,118.2745361328125,253.7664794921875
iterative,1730,1,1.1360294495882215,-62.34035325468233,0.05807612428253606,95.59084642725935,-18.174539095205382,-135.00769062915109,52,52,0.3285417103055627,0.6772869162569117,1508.1344557542068,439.3398595956656,112.5885009765625,253.28753662109375
iterative,1731,1,1.2570706007390982,-63.85358115613327,0.26037781709197816,95.71188757841023,-19.687766996656322,-134.80538893634164,52,52,0.33717898294667353,0.6682920030480736,1507.0113079364482,433.8286936833308,112.11962890625,252.446044921875
iterative,1732,1,1.2265537646828761,-64.63811661951476,0.16261202882000703,95.681370742354,-20.472302460037817,-134.90315472461361,52,52,0.35107904790991473,0.715634637750129,1506.4370891864482,430.7770203810472,111.8880615234375,252.23193359375
iterative,1733,1,1.1997018721668837,-66.13807987351993,0.1950560614286303,95.65451884983801,-21.97226571404299,-134.870710692005,52,52,0.35575597708640366,0.7284604611516248,1505.3655301607573,425.044066795936,111.901611328125,251.839111328125
iterative,1734,1,1.1308650063099464,-67.46851303841697,0.03827911169298659,95.58568198398108,-23.30269887894002,-135.02748764174063,52,52,0.3216144638919975,0.6034470208447011,1504.1537945087139,417.3861958430364,113.9173583984375,251.45947265625
iterative,1735,1,1.103886342701344,-68.17762701414995,0.007952042256818004,95.55870332037247,-24.011812854673003,-135.0578147111768,55,55,0.3246414632160166,0.6164217372691523,1500.5603160511364,411.36425836736504,117.4930419921875,251.20932006835938
iterative,1736,1,1.068144458746005,-69.52772500930428,-0.08481712946567654,95.52296143641713,-25.361910849827325,-135.1505838828993,55,55,0.32582800250150556,0.606920104993361,1499.5277010830966,406.19725563742895,117.08544921875,250.892333984375
iterative,1737,1,0.9985549019420716,-70.18749400258011,-0.2211824764113146,95.4533718796132,-26.021679843103158,-135.28694922984494,55,55,0.32091889576920385,0.5850046648673253,1499.1719193892045,403.4847373268821,117.355712890625,250.93353271484375
iterative,1738,1,0.912815061125201,-70.70220542117981,-0.4288688017134632,95.36763203879633,-26.536391261702867,-135.49463555514708,55,55,0.33306372616942714,0.6581228287601038,1498.7359685724432,401.0129344593395,117.2943115234375,250.79214477539062
iterative,1739,1,0.8679787332012552,-70.93081978532533,-0.481868082671042,95.32279571087238,-26.76500562584839,-135.54763483610466,55,55,0.3479660202834614,0.7169708752425608,1498.5350053267045,400.1217729048295,117.282958984375,250.74951171875
iterative,1740,1,0.8903723347897312,-71.55671462649994,-0.398029405272581,95.34518931246086,-27.390900467022988,-135.4637961587062,55,55,0.35254290996375476,0.6950472492394346,1498.1674826882102,397.85040949041195,117.32861328125,250.45187377929688
iterative,1741,1,0.8685184235831969,-72.26509727586011,-0.5024643117129983,95.32333540125433,-28.099283116383162,-135.56823106514662,55,55,0.36671746957643103,0.8364202429359855,1497.579989346591,395.112431751598,116.95556640625,250.18984985351562
iterative,1742,1,0.9779703726024422,-72.80501475215459,-0.26317048627799977,95.43278735027357,-28.63920059267764,-135.32893723971162,55,55,0.32334571934314577,0.6642992075106049,1497.2771617542614,393.5877879749645,116.8968505859375,249.98004150390625
iterative,1743,1,1.154013379774355,-74.22846316102434,0.021463244872336418,95.60883035744548,-30.062649001547385,-135.04430350856128,55,55,0.33277514230052185,0.6246526760253412,1496.2676513671875,388.85037730823865,116.12548828125,249.06582641601562
iterative,1744,1,1.1514977877626933,-75.81763591087831,0.07921929278759876,95.60631476543382,-31.651821751401364,-134.98654746064602,55,55,0.34595278473072694,0.5954673976780835,1495.0148282137784,383.1385198419744,115.8228759765625,248.6180419921875
iterative,1745,1,1.1341268180870259,-76.46863684189333,-0.003300418239263081,95.58894379575815,-32.302822682416384,-135.06906717167288,55,55,0.3616974593092014,0.6310584092260816,1494.5045521129261,380.6805375532671,115.5284423828125,248.4541015625
iterative,1746,1,1.054744364610201,-77.13544680032112,-0.26845840648670105,95.50956134228133,-32.96963264084418,-135.33422515992032,55,55,0.3328861469108041,0.6054823143783885,1493.9723122336648,377.7864002574574,115.1502685546875,248.46511840820312
iterative,1747,1,1.1051201795972645,-77.85438442329487,-0.2112534927320553,95.5599371572684,-33.68857026381793,-135.27702024616568,55,55,0.33809499058263814,0.6007541470851606,1493.5857599431818,375.166215653853,115.0216064453125,248.14877319335938
iterative,1748,1,1.1824657188649894,-78.3843475294762,-0.05872582720729724,95.63728269653612,-34.21853336999925,-135.12449258064092,53,53,0.33978726027046857,0.6030901690333776,1495.1209831957547,374.53823276735704,114.859130859375,247.85768127441406
iterative,1749,1,1.1180606003983087,-79.49759401202161,-0.10044760331439306,95.57287757806944,-35.331779852544656,-135.16621435674801,54,54,0.34255854686426057,0.5706201084206808,1493.1939516420719,368.54281248869717,114.7452392578125,247.29664611816406
iterative,1750,1,1.1109077010863615,-80.09128418801924,-0.22305767156552747,95.56572467875749,-35.92547002854231,-135.28882442499915,55,55,0.344121950829532,0.6167097702333306,1491.9085626775568,366.4875174782493,114.4453125,247.02532958984375
iterative,1751,1,1.0295407656326745,-81.11448998824304,-0.46702779267243955,95.4843577433038,-36.948675828766085,-135.53279454610606,55,55,0.3374158713758869,0.619238416885725,1491.192948774858,362.33722811612216,114.2359619140625,247.49075317382812
iterative,1752,1,0.9694879780827819,-81.84466378610657,-0.5713387216485444,95.42430495575391,-37.67884962662963,-135.63710547508217,55,55,0.3408738236460711,0.6050660145746793,1490.625244140625,359.51832219904117,114.1571044921875,247.3831787109375
iterative,1753,1,0.952125515659759,-82.10048093069965,-0.5497774756153433,95.40694249333089,-37.9346667712227,-135.61554422904896,55,55,0.3405419836719535,0.6086497153115021,1490.3987748579545,358.6628115567294,114.203857421875,247.37472534179688
iterative,1754,1,0.8702011007266464,-82.69988096566277,-0.5378322371250306,95.32501807839778,-38.534066806185834,-135.60359899055865,55,55,0.34150426790718824,0.6085889573589414,1489.8819779829546,356.374712302468,114.6324462890625,247.20948791503906
iterative,1755,1,0.9007006530709987,-83.55776201833652,-0.4611305347067116,95.35551763074213,-39.39194785885958,-135.52689728814033,54,54,0.3457596618033088,0.6142419939467574,1490.351734302662,354.98488758228444,114.5662841796875,246.9236297607422
iterative,1756,1,0.9457047790353954,-84.00082445726856,-0.39435555164595826,95.40052175670652,-39.83501029779162,-135.46012230507958,53,53,0.33179238963066404,0.6088063555828517,1490.968084371315,353.0183854013119,114.468994140625,246.83096313476562
iterative,1757,1,0.8374534198794095,-84.29860262397128,-0.6001637962895927,95.29227039755054,-40.13278846449434,-135.6659305497232,53,53,0.33438077415059014,0.5978517185577666,1490.6500105947819,351.59629332344485,114.37744140625,246.99969482421875
iterative,1758,1,0.8275959389538912,-84.3023017266845,-0.6368519350745316,95.28241291662502,-40.13648756720755,-135.70261868850815,53,53,0.3415650328953639,0.622364191474558,1490.658000442217,351.53107610738505,114.45751953125,247.047119140625
iterative,1759,1,0.8497159911606218,-84.48749432582159,-0.5470628816584053,95.30453296883175,-40.321680166344635,-135.61282963509203,53,53,0.32547918420066185,0.5789866894420775,1490.4934934220223,350.9545512649248,114.4578857421875,247.65603637695312
iterative,1760,1,0.8955389987174129,-85.29241587447342,-0.43292876352961684,95.35035597638854,-41.12660171499648,-135.49869551696324,52,52,0.3347814799823362,0.6060690811492515,1491.1455899752104,350.31173940805286,111.1068115234375,247.3545684814453
iterative,1761,1,0.9937930213972521,-85.86000202902426,-0.25255135916526683,95.44860999906838,-41.69418786954731,-135.3183181125989,52,52,0.32982776940294617,0.5948414471205506,1490.8073941744292,348.6572708716759,110.9012451171875,247.11866760253906
iterative,1762,1,1.060571351109985,-87.08812621231999,-0.14705701873657517,95.51538832878111,-42.92231205284304,-135.2128237721702,53,53,0.32595752896409314,0.6107142317670817,1488.9750746241157,345.0069107919369,110.4267578125,246.6282501220703
iterative,1763,1,1.0387849656818275,-88.37545534827115,-0.11383389928954557,95.49360194335296,-44.20964118879421,-135.17960065272317,53,53,0.33064400874312067,0.6397211153121123,1487.9411505933078,340.4342541964549,110.2308349609375,246.2162322998047
iterative,1764,1,0.9862610028516485,-88.96148180865953,-0.1933501700539182,95.44107798052278,-44.795667649182576,-135.25911692348754,53,53,0.32883270539417087,0.6122171479784575,1487.4535879459022,338.21400019807635,110.1300048828125,246.12339782714844
iterative,1765,1,0.9622402670756713,-89.95393827451386,-0.22141912537276198,95.4170572447468,-45.78812411503692,-135.28718587880638,53,53,0.33386618264770673,0.6390427636168236,1486.6484973835495,334.6885226267689,109.9151611328125,245.94883728027344
iterative,1766,1,0.9315503996015053,-90.34577378003496,-0.2981009141583115,95.38636737727263,-46.17995962055801,-135.36386766759193,53,53,0.34199424822322355,0.6593172380530201,1486.317159400796,333.1486802011166,109.7132568359375,245.8123779296875
iterative,1767,1,1.0553381394924202,-91.5067627618482,0.010445508061195596,95.51015511716355,-47.34094860237124,-135.05532124537243,53,53,0.36402474513982025,0.7421689592286922,1485.519941221993,329.7504001833358,109.443359375,245.25999450683594
iterative,1768,1,1.024924340443917,-92.76457647540369,-0.05830278960166879,95.47974131811505,-48.598762315926734,-135.1240695430353,53,53,0.3669460928081347,0.7650095056217804,1484.5187343381485,325.2111237723872,109.1053466796875,244.98519897460938
iterative,1769,1,0.9822743116022394,-93.15114202512675,-0.15215811553659364,95.43709128927337,-48.98532786564979,-135.21792486897021,53,53,0.3636293603253806,0.7629759803881545,1484.1887137934846,323.68339423413545,108.9971923828125,244.94302368164062
iterative,1770,1,0.9672975332192806,-93.58887833419479,-0.208007718322051,95.42211451089041,-49.42306417471784,-135.27377447175567,53,53,0.32319139908526817,0.625171930907723,1483.9872724425118,322.1646506831331,109.1910400390625,245.0694580078125
iterative,1771,1,0.925572917572481,-93.92589206891282,-0.20173360333760115,95.38038989524361,-49.760077909435864,-135.26750035677122,53,53,0.31831622782128693,0.6552718865005661,1483.8468501252948,320.81797041982975,109.278564453125,244.9956817626953
iterative,1772,1,0.8782733444190143,-94.17965788545976,-0.18556152239628432,95.33309032209014,-50.013843725982824,-135.2513282758299,53,53,0.3203794666104055,0.6474167283598727,1483.62639805056,319.840882499263,109.500732421875,244.96957397460938
iterative,1773,1,0.8245617429773802,-94.8273046591436,-0.20484726301583578,95.27937872064851,-50.66149049966667,-135.27061401644946,53,53,0.32544377844973676,0.6654201206520672,1482.9942626953125,317.5198850811652,109.3768310546875,244.82398986816406
iterative,1774,1,0.7643324467048274,-95.40304048694199,-0.2582198621099394,95.21914942437596,-51.23722632746505,-135.32398661554356,53,53,0.3314846939544312,0.6491852618825791,1482.4538965765034,315.3761536220335,109.29296875,244.71994018554688
iterative,1775,1,0.7942033546239458,-95.63148623685507,-0.21532975699821577,95.24902033229507,-51.465672077378116,-135.28109651043184,53,53,0.3227805216679226,0.6176502058827703,1482.3171547943691,314.7074196293669,109.185791015625,244.6496124267578
iterative,1776,1,0.8257232110487109,-96.06647863027388,-0.10456041806349958,95.28054018871984,-51.90066447079694,-135.17032717149712,53,53,0.31883347250495314,0.6299326447871426,1481.8458251953125,313.4825453848209,108.9068603515625,244.53768920898438
iterative,1777,1,0.7323480684405865,-96.47341380914338,-0.13707271157539935,95.18716504611172,-52.30759964966643,-135.20283946500902,53,53,0.3266973525058118,0.6466153491988325,1481.320427660672,311.931117219745,108.9827880859375,244.41876220703125
iterative,1778,1,0.75378752166867,-96.83715466361093,-0.002378598963332479,95.2086044993398,-52.67134050413398,-135.06814535239695,53,53,0.3270785183965388,0.692820600168505,1480.9802361254422,310.9340512257702,108.9385986328125,244.23489379882812
iterative,1779,1,0.660213957042842,-97.57898330463476,0.03383327018025284,95.11503093471397,-53.41316914515781,-135.03193348325337,53,53,0.33490956739742084,0.6758192090184478,1480.2695082178657,308.2879209698371,109.1192626953125,244.0366973876953
