frame,solver,success,point_count,inlier_count,reproj_mean_px,reproj_median_px,reproj_p95_px,reproj_max_px,centroid_u_px,centroid_v_px,span_u_px,span_v_px,tvec_cam_x_mm,tvec_cam_y_mm,tvec_cam_z_mm,tvec_board_x_mm,tvec_board_y_mm,tvec_board_z_mm,error
1805,iterative,1,55,55,0.29417693217515894,0.2543500420616872,0.5421377832207378,0.9497112485559898,1474.5287331321022,290.70296131480825,112.393310546875,243.21434020996094,110.7163977044133,-87.76595797821314,357.86535609861124,94.36470357862278,-56.55019267988796,-136.1996627129715,
1806,iterative,1,55,55,0.2993857403604066,0.2727692415304406,0.5359621155231297,1.0001973382695997,1474.6265647194602,290.7138319535689,112.4661865234375,243.2647247314453,110.74720203668197,-87.77548075790416,357.8673986984133,94.39584619482372,-56.55858829447047,-136.2015102912397,
1807,iterative,1,55,55,0.2924850390007101,0.2861623394682971,0.5490751308040792,0.9947917131607511,1474.5585471413353,290.5307356400923,112.4891357421875,243.21337890625,110.76542006676955,-87.83022271007042,357.952203528581,94.4179922366562,-56.63911194508593,-136.14196256508896,
1808,iterative,1,54,54,0.2812558751493948,0.26272425018292356,0.5363215979071545,0.9841292624265786,1475.7819326895255,292.2998422693323,112.5130615234375,243.3119659423828,110.81803817115411,-87.7750806324161,357.90497245044196,94.46755789541697,-56.568746028171105,-136.16710161016988,
1809,iterative,1,54,54,0.30035336369939714,0.26164043306334506,0.6171760537388301,0.9643837108044311,1475.6734935619213,292.1262037489149,112.5029296875,243.32069396972656,110.79973990414074,-87.78754891074223,357.881845608827,94.449100871148,-56.57290355300188,-136.19293160408415,
1810,iterative,1,54,54,0.2845379283270085,0.2486032963972445,0.5258030465961838,0.972892043619096,1475.682664659288,292.2035406607169,112.4560546875,243.24765014648438,110.80705139114079,-87.79968342218703,357.9542182135555,94.45863434643128,-56.60965142143263,-136.1297081500487,
1811,iterative,1,54,54,0.2821748231851488,0.2490921888779072,0.5266853319430268,1.0244979758017583,1475.7389074254918,292.15320389359084,112.493896484375,243.2750244140625,110.80883149553803,-87.81591547639509,357.9383336464423,94.46054523999234,-56.61909882577993,-136.15034944033664,
1812,iterative,1,54,54,0.28410779168092504,0.2512547799044942,0.5184607159857493,0.9858403641201903,1475.552311650029,292.0525557906539,112.4366455078125,243.2938690185547,110.77567767054006,-87.84588973203468,357.97928635577733,94.42944075879271,-56.66295599096324,-136.1223527114847,
1813,iterative,1,54,54,0.28251457706044164,0.2456308920248283,0.518923860430124,0.97173944316871,1475.6379733615452,292.08018493652344,112.427978515625,243.29051208496094,110.79805809271332,-87.83740542409963,357.9777150560966,94.45148319336795,-56.65358487848944,-136.12106854269635,
1814,iterative,1,54,54,0.2868796936062283,0.2586466126927763,0.5312165111696012,0.9472875927006829,1475.6173412181713,292.1199292783384,112.439208984375,243.35086059570312,110.76756562781674,-87.82025943967406,357.916837229861,94.41891441323028,-56.61716010325331,-136.17149071275978,
1815,iterative,1,54,54,0.29748702058821347,0.27026530803076365,0.5588402710939597,0.9065184077870456,1475.6488873517071,292.0163820054796,112.4366455078125,243.30349731445312,110.76854203596518,-87.81854118998594,357.8964363620745,94.41931784070499,-56.60827058473346,-136.18995459285208,
1816,iterative,1,54,54,0.30007101019392196,0.27357384895190806,0.5738738396304478,0.9207601206383282,1475.7737698025173,292.1341648808232,112.4083251953125,243.2479705810547,110.82464260863445,-87.80376809662239,357.952949644229,94.47631269106648,-56.612316933169964,-136.1325569997159,
1817,iterative,1,54,54,0.3012069391534049,0.2680473716750681,0.5714968276704099,0.9618893384183701,1475.7038212528935,292.06862301296655,112.4580078125,243.3351287841797,110.77465500477216,-87.8080111560482,357.8844676556608,94.424776749335,-56.59394214467619,-136.1974643237179,
1818,iterative,1,54,54,0.2974594187654858,0.27948956304531763,0.5678111837166202,0.9290611612781439,1475.7345377604167,292.1204904626917,112.4290771484375,243.24050903320312,110.82948489287112,-87.81639523777622,357.98365656442894,94.48234218393242,-56.63482419856223,-136.10841418341676,
1819,iterative,1,54,54,0.30028018291354963,0.25747844400196107,0.5677170189632875,0.959352334599657,1475.7485916702835,292.2165905987775,112.4222412109375,243.2919921875,110.82550680864973,-87.80500717360752,357.97432350770043,94.47775712243023,-56.62103139576482,-136.11303532066788,
1820,iterative,1,54,54,0.29224237840201955,0.2610206666961521,0.5383513817099898,0.9835601494699817,1475.6782904730903,292.11216198956527,112.41064453125,243.2239990234375,110.83911870019638,-87.83790645523536,358.0454243598072,94.49423630449556,-56.676470613847,-136.05846511679886,
1821,iterative,1,54,54,0.3164882076170464,0.283962144925929,0.6747275661656946,0.9474507455523264,1475.590623643663,292.129483823423,112.4002685546875,243.28111267089844,110.78672534160764,-87.82638666622677,357.9813413086668,94.43988948687677,-56.645032034408786,-136.1136234900897,
1822,iterative,1,54,54,0.3183037742434822,0.2717878984606834,0.6613919651634819,0.968656534126914,1475.644015842014,292.1446569937247,112.3988037109375,243.32127380371094,110.77769907758174,-87.80803892173822,357.91648685507914,94.4286284047308,-56.605219704840636,-136.16758995897078,
1823,iterative,1,54,54,0.3129208122940774,0.2805830535322872,0.6384625288549317,0.9973898037033854,1475.5412484628182,292.11338184497976,112.4119873046875,243.22567749023438,110.74228938642183,-87.81747596331114,357.92063431896247,94.39366435752541,-56.61691321768511,-136.16665049171337,
