candidate_rank,frame_index,capture_time_s,used_for_calibration,selected_rank,score,num_charuco,num_aruco,corner_fraction,sharpness,centroid_u,centroid_v,centroid_u_norm,centroid_v_norm,bbox_area_norm,bbox_diag_norm,edge_margin_px,edge_margin_norm,radius_norm,corner_radius_norm_max,grid_col,grid_row,corner_grid_cells,edge_corners_lrtb,radius_bin,size_bin,selected_reprojection_mean_px
280,928,34.531000,0,,0.829740,39.000000,27.000000,0.812500,4660.817207,607.431335,273.927349,0.316535,0.253872,0.127779,0.347064,53.931061,0.049936,0.434139,0.684607,2,1,1:0 1:1 1:2 2:0 2:1 3:0 3:1,0/0/4/0,2,3,
281,930,34.656000,1,30,0.864801,44.000000,29.000000,0.916667,5012.819812,607.919522,251.494319,0.316790,0.233081,0.125595,0.345595,53.643291,0.049670,0.457847,0.692528,2,1,1:0 1:1 1:2 2:0 2:1 3:0 3:1,0/0/8/0,2,3,0.236912
282,931,34.750000,0,,0.834124,40.000000,28.000000,0.833333,4779.024438,604.355109,265.172060,0.314932,0.245757,0.124060,0.344216,53.673359,0.049698,0.444723,0.695777,2,1,1:0 1:1 1:2 2:0 2:1 3:0 3:1,0/0/5/0,2,3,
283,933,34.875000,0,,0.808638,38.000000,27.000000,0.791667,4696.335910,591.197611,257.556502,0.308076,0.238699,0.119284,0.342196,62.970009,0.058306,0.458504,0.711850,2,1,0:2 1:0 1:1 1:2 2:0 2:1 3:0 3:1,0/0/7/0,2,2,
284,935,35.015000,0,,0.815883,38.000000,27.000000,0.791667,4480.190574,585.797736,253.289235,0.305262,0.234744,0.119505,0.343225,56.123981,0.051967,0.465367,0.723041,2,1,0:1 0:2 1:0 1:1 2:0 2:1 3:0 3:1,0/0/8/0,2,2,
285,937,35.140000,0,,0.738823,34.000000,25.000000,0.708333,4085.474355,625.696877,252.812330,0.326054,0.234302,0.103584,0.334255,95.639664,0.088555,0.449116,0.743482,2,1,0:0 0:1 1:0 1:1 2:0 2:1 3:0 3:1,0/0/6/0,2,2,
286,939,35.265000,0,,0.757791,36.000000,26.000000,0.750000,3914.201561,609.482578,233.591697,0.317604,0.216489,0.099739,0.334188,89.795609,0.083144,0.476753,0.775618,2,1,0:0 0:1 1:0 1:1 2:0 2:1 3:0 3:1,0/0/8/0,3,2,
287,940,35.359000,0,,0.797924,40.000000,27.000000,0.833333,3746.042267,574.103461,232.144749,0.299168,0.215148,0.100715,0.335677,79.903297,0.073985,0.492898,0.789471,2,1,0:0 0:1 1:0 1:1 2:0 2:1 3:0 3:1,1/0/8/0,3,2,
288,942,35.484000,0,,0.755256,33.000000,24.000000,0.687500,3395.379329,582.865567,240.509679,0.303734,0.222901,0.103652,0.339825,67.160461,0.062186,0.480218,0.754574,2,1,0:0 0:1 1:0 1:1 2:0 2:1 3:0 3:1,2/0/6/0,3,2,
289,944,35.625000,1,31,0.776029,35.000000,24.000000,0.729167,3233.039143,567.043009,232.799961,0.295489,0.215755,0.104924,0.343380,67.754570,0.062736,0.495217,0.787989,2,1,0:0 0:1 1:0 1:1 2:0 2:1 3:0 3:1,4/0/7/0,3,2,0.238779
290,946,35.765000,0,,0.723810,29.000000,22.000000,0.604167,3265.541113,591.315784,233.578946,0.308137,0.216477,0.101188,0.342732,77.702728,0.071947,0.484141,0.814727,2,1,0:0 0:1 1:0 1:1 2:0 2:1 3:0 3:1,2/0/6/0,3,2,
291,948,35.890000,0,,0.705346,27.000000,21.000000,0.562500,3259.574130,568.867197,242.716545,0.296439,0.224946,0.101344,0.342919,73.107208,0.067692,0.483925,0.763880,2,1,0:0 0:1 1:0 1:1 2:0 2:1 3:0 3:1,3/0/3/0,3,2,
292,950,36.031000,0,,0.736255,31.000000,22.000000,0.645833,3220.175344,560.430083,227.485398,0.292043,0.210830,0.101099,0.342724,71.585052,0.066282,0.503717,0.769761,2,1,0:0 0:1 1:0 1:1 2:0 2:1 3:0 3:1,3/0/5/0,3,2,
293,952,36.156000,0,,0.710070,27.000000,21.000000,0.562500,3048.698827,551.735601,237.853101,0.287512,0.220438,0.101973,0.344872,71.869766,0.066546,0.496600,0.783618,2,1,0:0 0:1 1:0 1:1 2:0 2:1 3:0 3:1,3/0/3/0,3,2,
294,954,36.297000,0,,0.713703,27.000000,21.000000,0.562500,2642.862686,536.204858,236.586739,0.279419,0.219265,0.103470,0.348027,72.783348,0.067392,0.504912,0.799700,1,1,0:0 0:1 1:0 1:1 2:0 2:1 3:0 3:1,3/0/4/0,3,2,
295,956,36.422000,0,,0.731469,29.000000,21.000000,0.604167,2644.646620,508.957425,235.762005,0.265220,0.218500,0.106165,0.352388,75.689919,0.070083,0.518389,0.812771,1,1,0:0 0:1 1:0 1:1 2:0 2:1,4/0/4/0,3,2,
296,958,36.562000,0,,0.701819,25.000000,20.000000,0.520833,2718.623371,530.356238,242.586491,0.276371,0.224825,0.104516,0.344258,76.204758,0.070560,0.501460,0.826335,1,1,0:0 0:1 1:0 1:1 2:0 2:1,4/0/4/0,3,2,
297,960,36.687000,0,,0.675759,24.000000,19.000000,0.500000,2951.277261,535.020009,244.338466,0.278801,0.226449,0.093334,0.312510,71.416161,0.066126,0.497512,0.772419,1,1,0:0 0:1 1:0 1:1 2:0 2:1,3/0/3/0,3,2,
298,962,36.828000,0,,0.666608,23.000000,18.000000,0.479167,2934.471987,537.978468,247.012800,0.280343,0.228928,0.093060,0.313926,74.918633,0.069369,0.493415,0.780387,1,1,0:0 0:1 1:0 1:1 2:0 2:1,3/0/3/0,3,2,
299,964,36.953000,0,,0.691608,26.000000,19.000000,0.541667,2914.849382,525.741549,235.144163,0.273966,0.217928,0.094547,0.316469,74.853882,0.069309,0.511187,0.788144,1,1,0:0 0:1 1:0 1:1 2:0 2:1,3/0/4/0,3,2,
300,965,37.047000,0,,0.689372,26.000000,19.000000,0.541667,2891.068630,522.460565,238.599562,0.272257,0.221130,0.095149,0.317539,79.060310,0.073204,0.509186,0.789717,1,1,0:0 0:1 1:0 1:1 2:0 2:1,3/0/4/0,3,2,
301,967,37.187000,0,,0.656273,23.000000,18.000000,0.479167,2454.549372,521.762975,261.799242,0.271893,0.242631,0.094953,0.317584,91.816322,0.085015,0.486357,0.785625,1,1,0:0 0:1 1:0 1:1 2:0 2:1,3/0/2/0,3,2,
302,968,37.281000,0,,0.679512,24.000000,19.000000,0.500000,2694.579544,504.776399,264.911763,0.263041,0.245516,0.100841,0.320996,80.250221,0.074306,0.491755,0.778533,1,1,0:0 0:1 1:0 1:1 2:0 2:1,3/0/2/0,3,2,
303,970,37.422000,0,,0.733896,30.000000,21.000000,0.625000,2753.408826,498.314548,250.193518,0.259674,0.231875,0.107069,0.325756,76.410736,0.070751,0.509210,0.776302,1,1,0:0 0:1 1:0 1:1 2:0 2:1 2:2,3/0/5/0,3,2,
304,972,37.562000,0,,0.720312,29.000000,20.000000,0.604167,2917.432558,499.664244,254.488480,0.260377,0.235856,0.106076,0.322611,83.537300,0.077349,0.504363,0.779514,1,1,0:0 0:1 1:0 1:1 2:0 2:1 2:2,2/0/5/0,3,2,
305,974,37.703000,0,,0.689900,25.000000,19.000000,0.520833,3050.338078,506.724070,273.674861,0.264056,0.253637,0.107707,0.324987,88.072151,0.081548,0.482419,0.780568,1,1,0:0 0:1 1:1 2:0 2:1 2:2,2/0/3/0,3,2,
306,976,37.843000,0,,0.702702,29.000000,20.000000,0.604167,3173.155104,502.339948,272.733108,0.261772,0.252765,0.105824,0.322168,103.009399,0.095379,0.485547,0.764444,1,1,0:0 0:1 1:0 1:1 2:0 2:1 2:2,2/0/3/0,3,2,
307,977,37.937000,0,,0.697807,29.000000,20.000000,0.604167,3216.699415,505.912064,276.842633,0.263633,0.256573,0.105302,0.321097,107.493225,0.099531,0.479845,0.759348,1,1,0:0 0:1 1:0 1:1 2:0 2:1 2:2,2/0/2/0,3,2,
308,979,38.078000,0,,0.775043,33.000000,22.000000,0.687500,3221.756766,515.762682,260.402086,0.268766,0.241337,0.119296,0.332333,66.857803,0.061905,0.490664,0.750833,1,1,0:0 0:1 1:0 1:1 2:0 2:1 2:2,2/0/6/0,3,2,
309,980,38.172000,0,,0.796319,35.000000,24.000000,0.729167,3024.964306,499.505786,266.452239,0.260295,0.246944,0.121923,0.337902,73.537460,0.068090,0.492942,0.807300,1,1,0:0 0:1 1:0 1:1 1:2 2:0 2:1 2:2,4/0/6/0,3,3,
310,982,38.312000,0,,0.776685,35.000000,24.000000,0.729167,2976.238946,516.780077,279.013709,0.269297,0.258585,0.118968,0.333987,89.190773,0.082584,0.472239,0.782253,1,1,0:0 0:1 1:0 1:1 1:2 2:0 2:1 2:2,4/0/5/0,3,2,
311,983,38.406000,0,,0.741690,31.000000,23.000000,0.645833,3175.320186,533.748742,288.771123,0.278139,0.267628,0.117443,0.331765,92.063637,0.085244,0.454354,0.771243,1,1,0:0 0:1 1:0 1:1 1:2 2:0 2:1 2:2,4/0/5/0,3,2,
312,985,38.531000,0,,0.804341,37.000000,25.000000,0.770833,3123.172265,526.417547,285.084473,0.274319,0.264212,0.131792,0.361414,101.979988,0.094426,0.461580,0.825273,1,1,0:0 0:1 1:0 1:1 1:2 2:0 2:1 2:2,5/0/4/0,3,3,
313,986,38.625000,1,32,0.869864,41.000000,27.000000,0.854167,3195.929850,525.989472,272.427288,0.274096,0.252481,0.145486,0.370333,65.603127,0.060744,0.473916,0.810170,1,1,0:0 0:1 1:0 1:1 1:2 2:0 2:1 2:2,4/0/6/0,3,3,0.262949
314,988,38.765000,0,,0.854406,41.000000,27.000000,0.854167,3304.639282,527.809662,288.880566,0.275044,0.267730,0.144296,0.369474,81.609299,0.075564,0.457284,0.789449,1,1,0:0 0:1 0:2 1:0 1:1 1:2 2:0 2:1 2:2,4/0/5/0,3,3,
315,990,38.890000,1,33,0.898073,44.000000,29.000000,0.916667,3417.863273,523.372020,289.876131,0.272732,0.268653,0.154377,0.376266,60.169231,0.055712,0.458634,0.824443,1,1,0:0 0:1 0:2 1:0 1:1 1:2 2:0 2:1 2:2,5/0/6/0,3,3,0.246494
316,991,38.984000,1,34,0.869680,42.000000,29.000000,0.875000,3346.057644,514.419376,307.782588,0.268066,0.285248,0.160148,0.387621,73.855461,0.068385,0.447016,0.802781,1,1,0:0 0:1 0:2 1:0 1:1 1:2 2:0 2:1 2:2 3:0 3:1 3:2,6/0/5/0,3,3,0.256104
317,993,39.125000,1,35,0.877332,46.000000,30.000000,0.958333,3307.566239,528.833702,324.466478,0.275578,0.300710,0.154605,0.381285,95.528496,0.088452,0.424457,0.770838,1,1,0:0 0:1 0:2 1:0 1:1 1:2 2:0 2:1 2:2 3:0 3:1 3:2,5/0/3/0,3,3,0.324633
318,995,39.265000,1,36,0.911937,48.000000,31.000000,1.000000,3755.251422,534.423132,324.715313,0.278490,0.300941,0.162908,0.386348,76.878685,0.071184,0.421167,0.808377,1,1,0:0 0:1 0:2 1:0 1:1 1:2 2:0 2:1 2:2 3:0 3:1 3:2,5/0/4/0,3,3,0.286997
319,997,39.406000,0,,0.853236,46.000000,30.000000,0.958333,3741.233717,557.031817,342.626069,0.290272,0.317540,0.149974,0.376408,118.187195,0.109433,0.393135,0.726754,2,1,0:0 0:1 0:2 1:0 1:1 1:2 2:0 2:1 2:2 3:0 3:1 3:2,5/0/1/0,2,3,
320,999,39.547000,1,37,0.874328,48.000000,31.000000,1.000000,3744.388804,559.296400,346.563212,0.291452,0.321189,0.150369,0.374185,115.577759,0.107016,0.388499,0.756725,2,1,0:0 0:1 0:2 1:0 1:1 1:2 2:0 2:1 2:2 3:0 3:1 3:2,3/0/2/0,3,3,0.323901
321,1000,39.640000,0,,0.864164,48.000000,31.000000,1.000000,4028.889033,565.370677,351.819938,0.294617,0.326061,0.146661,0.370507,125.956329,0.116626,0.380623,0.742353,2,1,0:0 0:1 0:2 1:0 1:1 1:2 2:0 2:1 2:2 3:0 3:1 3:2,3/0/1/0,2,3,
322,1002,39.765000,0,,0.858711,48.000000,31.000000,1.000000,3948.548750,573.467298,358.245282,0.298837,0.332016,0.141467,0.365422,139.377365,0.129053,0.370636,0.724740,2,1,0:0 0:1 0:2 1:0 1:1 1:2 2:0 2:1 2:2 3:0 3:1 3:2,2/0/0/0,2,3,
323,1003,39.859000,1,38,0.851615,48.000000,31.000000,1.000000,4026.428679,578.688523,364.520792,0.301557,0.337832,0.136312,0.360386,152.774994,0.141458,0.362430,0.709042,2,1,0:1 0:2 1:0 1:1 1:2 2:0 2:1 2:2 3:0 3:1 3:2,1/0/0/0,2,3,0.304272
324,1005,40.000000,0,,0.842359,48.000000,31.000000,1.000000,4041.946016,586.120350,369.260597,0.305430,0.342225,0.131009,0.355093,165.150391,0.152917,0.354261,0.692794,2,1,0:1 0:2 1:0 1:1 1:2 2:0 2:1 2:2 3:0 3:1 3:2,0/0/0/0,2,3,
325,1007,40.140000,0,,0.834877,48.000000,31.000000,1.000000,4054.529157,595.709182,371.532038,0.310427,0.344330,0.127034,0.350641,174.986893,0.162025,0.346904,0.676979,2,1,0:1 0:2 1:0 1:1 1:2 2:0 2:1 2:2 3:0 3:1 3:2,0/0/0/0,2,3,
326,1009,40.281000,0,,0.778289,42.000000,29.000000,0.875000,4415.969432,617.429493,383.432559,0.321745,0.355359,0.125522,0.347736,183.266037,0.169691,0.324640,0.604352,2,1,0:2 1:0 1:1 1:2 2:0 2:1 2:2 3:0 3:1 3:2,0/0/0/0,2,3,
327,1011,40.422000,0,,0.830019,48.000000,31.000000,1.000000,4528.412622,614.149113,376.767486,0.320036,0.349182,0.126402,0.347308,182.805649,0.169264,0.332063,0.650018,2,1,0:2 1:0 1:1 1:2 2:0 2:1 2:2 3:0 3:1 3:2,0/0/0/0,2,3,
328,1012,40.515000,0,,0.829391,48.000000,31.000000,1.000000,4609.236355,618.256288,383.030568,0.322176,0.354987,0.127923,0.346698,183.004074,0.169448,0.324500,0.632796,2,1,1:0 1:1 1:2 2:0 2:1 2:2 3:0 3:1 3:2,0/0/0/0,2,3,
329,1014,40.656000,0,,0.829630,48.000000,31.000000,1.000000,4775.796777,622.774998,386.960820,0.324531,0.358629,0.129192,0.347055,182.369858,0.168861,0.318669,0.623503,2,1,1:0 1:1 1:2 2:0 2:1 2:2 3:0 3:1 3:2,0/0/0/0,2,3,
330,1015,40.750000,0,,0.828118,48.000000,31.000000,1.000000,4801.966429,630.967982,388.991942,0.328800,0.360512,0.129255,0.346222,182.063049,0.168577,0.312302,0.612891,2,1,1:0 1:1 1:2 2:0 2:1 2:2 3:0 3:1 3:2,0/0/0/0,2,3,
331,1016,40.843000,0,,0.826833,48.000000,31.000000,1.000000,5006.482892,635.686176,389.572518,0.331259,0.361050,0.129247,0.345759,180.855133,0.167458,0.309130,0.604384,2,1,1:0 1:1 1:2 2:0 2:1 2:2 3:0 3:1 3:2,0/0/0/0,2,3,
332,1017,40.937000,0,,0.826746,48.000000,31.000000,1.000000,5074.387474,638.659693,389.746018,0.332809,0.361210,0.129512,0.345837,180.566010,0.167191,0.307296,0.601542,2,1,1:0 1:1 1:2 2:0 2:1 2:2 3:0 3:1 3:2,0/0/0/0,2,3,
333,1019,41.078000,0,,0.801242,46.000000,30.000000,0.958333,5221.457467,655.354010,401.390356,0.341508,0.372002,0.129021,0.345002,184.647705,0.170970,0.288108,0.532942,2,1,1:0 1:1 1:2 2:0 2:1 2:2 3:0 3:1 3:2,0/0/0/0,2,3,
334,1020,41.172000,0,,0.825302,48.000000,31.000000,1.000000,5162.652928,645.023049,395.537236,0.336125,0.366578,0.130757,0.346154,182.082169,0.168595,0.298853,0.581237,2,1,1:1 1:2 2:0 2:1 2:2 3:0 3:1 3:2,0/0/0/0,2,3,
335,1021,41.265000,0,,0.806641,46.000000,30.000000,0.958333,4767.684973,646.947269,406.929875,0.337127,0.377136,0.133386,0.347856,180.968567,0.167563,0.288524,0.531527,2,1,1:1 1:2 2:0 2:1 2:2 3:0 3:1 3:2,0/0/0/0,2,3,
336,1023,41.406000,0,,0.775048,42.000000,29.000000,0.875000,4771.239369,646.010454,423.421588,0.336639,0.392420,0.133046,0.346213,193.793823,0.179439,0.276623,0.518264,2,1,1:1 1:2 2:0 2:1 2:2 3:0 3:1 3:2,0/0/0/0,2,3,
337,1024,41.500000,0,,0.803009,46.000000,30.000000,0.958333,4671.470751,646.211993,430.288977,0.336744,0.398785,0.133251,0.345225,199.329803,0.184565,0.271650,0.508465,2,1,1:1 1:2 1:3 2:1 2:2 3:0 3:1 3:2,0/0/0/0,2,3,
338,1025,41.593000,0,,0.821193,48.000000,31.000000,1.000000,4933.305292,642.964282,432.439719,0.335052,0.400778,0.131871,0.343772,209.840317,0.194297,0.272224,0.544294,2,2,1:1 1:2 1:3 2:1 2:2 3:0 3:1 3:2,0/0/0/0,2,3,
339,1026,41.687000,0,,0.800803,46.000000,30.000000,0.958333,4864.865557,648.245488,450.851721,0.337804,0.417842,0.132652,0.343873,218.992737,0.202771,0.257128,0.498893,2,2,1:1 1:2 1:3 2:1 2:2 2:3 3:1 3:2,0/0/0/0,1,3,
340,1027,41.781000,0,,0.819423,48.000000,31.000000,1.000000,5319.886824,635.762946,451.082239,0.331299,0.418056,0.132365,0.343521,226.195496,0.209440,0.265235,0.528262,2,2,1:1 1:2 1:3 2:1 2:2 2:3 3:1 3:2,0/0/0/0,2,3,
341,1028,41.875000,0,,0.820841,48.000000,31.000000,1.000000,5299.366210,633.473199,452.721525,0.330106,0.419575,0.133206,0.344789,227.633987,0.210772,0.265828,0.530512,2,2,1:1 1:2 1:3 2:1 2:2 2:3 3:1 3:2,0/0/0/0,2,3,
342,1029,41.968000,0,,0.804850,46.000000,30.000000,0.958333,5383.985226,639.021856,462.899575,0.332997,0.429008,0.134214,0.345650,228.818039,0.211869,0.256631,0.512483,2,2,1:1 1:2 1:3 2:1 2:2 2:3 3:1 3:2,0/0/0/0,2,3,
343,1031,42.109000,0,,0.822536,48.000000,31.000000,1.000000,5424.914202,625.957790,458.223781,0.326190,0.424674,0.134541,0.345896,230.073456,0.213031,0.267895,0.530370,2,2,1:1 1:2 1:3 2:1 2:2 2:3 3:1 3:2,0/0/0/0,2,3,
344,1032,42.203000,0,,0.822139,48.000000,31.000000,1.000000,5426.626780,625.688314,457.768004,0.326049,0.424252,0.134310,0.345611,229.967712,0.212933,0.268316,0.529700,2,2,1:1 1:2 1:3 2:1 2:2 2:3 3:1 3:2,0/0/0/0,2,3,
345,1033,42.297000,0,,0.804164,46.000000,30.000000,0.958333,5479.801221,637.324477,462.494395,0.332113,0.428632,0.133585,0.345105,229.249802,0.212268,0.257990,0.513304,2,2,1:1 1:2 1:3 2:1 2:2 2:3 3:1 3:2,0/0/0/0,2,3,
346,1034,42.390000,0,,0.792222,44.000000,30.000000,0.916667,5389.273376,627.076112,456.139517,0.326772,0.422743,0.133442,0.345138,230.408203,0.213341,0.268241,0.532135,2,2,1:1 1:2 1:3 2:1 2:2 2:3 3:1 3:2,0/0/0/0,2,3,
347,1035,42.484000,0,,0.820645,48.000000,31.000000,1.000000,5130.215819,624.487886,459.655989,0.325424,0.426002,0.132573,0.345152,238.262360,0.220613,0.268152,0.534629,2,2,1:1 1:2 1:3 2:1 2:2 2:3 3:1 3:2,0/0/0/0,2,3,
348,1036,42.578000,0,,0.819965,48.000000,31.000000,1.000000,5206.358748,622.268029,463.608353,0.324267,0.429665,0.131788,0.345153,245.929977,0.227713,0.267691,0.536818,2,2,1:1 1:2 1:3 2:1 2:2 2:3 3:1 3:2 3:3,0/0/0/0,2,3,
349,1038,42.718000,0,,0.802628,46.000000,30.000000,0.958333,4868.790678,624.741259,477.095046,0.325556,0.442164,0.129747,0.346640,263.475372,0.243959,0.259907,0.535959,2,2,1:1 1:2 1:3 2:1 2:2 2:3 3:1 3:2 3:3,0/0/0/0,2,3,
350,1039,42.812000,0,,0.819648,48.000000,31.000000,1.000000,4803.264425,608.470326,471.530029,0.317077,0.437007,0.128596,0.348092,267.137604,0.247350,0.273602,0.562067,2,2,0:3 1:1 1:2 1:3 2:1 2:2 2:3 3:1 3:2 3:3,0/0/0/0,2,3,
351,1040,42.906000,0,,0.820052,48.000000,31.000000,1.000000,4743.466675,604.800466,470.320429,0.315164,0.435885,0.127212,0.349790,254.443298,0.235596,0.276676,0.576632,2,2,0:2 0:3 1:1 1:2 1:3 2:1 2:2 2:3 3:1 3:2 3:3,0/0/0/0,2,3,
352,1041,43.000000,1,39,0.826086,48.000000,31.000000,1.000000,4482.024559,601.170919,469.719343,0.313273,0.435328,0.130675,0.354613,244.796265,0.226663,0.279462,0.587174,2,2,0:2 0:3 1:1 1:2 1:3 2:1 2:2 2:3 3:1 3:2 3:3,0/0/0/0,2,3,0.344002
353,1042,43.093000,0,,0.815425,46.000000,30.000000,0.958333,4413.705866,607.661485,476.874498,0.316655,0.441960,0.136722,0.362319,231.304581,0.214171,0.271970,0.561485,2,2,0:2 0:3 1:1 1:2 1:3 2:1 2:2 2:3 3:1 3:2 3:3,0/0/0/0,2,3,
354,1043,43.187000,0,,0.821198,46.000000,30.000000,0.958333,4380.252910,605.790608,472.992902,0.315680,0.438362,0.144695,0.371341,220.014938,0.203718,0.274856,0.571874,2,2,0:2 0:3 1:1 1:2 1:3 2:1 2:2 2:3 3:1 3:2 3:3,1/0/0/0,2,3,
355,1044,43.281000,0,,0.822840,46.000000,30.000000,0.958333,4291.737988,605.143183,468.298029,0.315343,0.434011,0.149333,0.376422,213.445068,0.197634,0.277318,0.582822,2,2,0:2 1:1 1:2 1:3 2:1 2:2 2:3 3:1 3:2 3:3,1/0/0/0,2,3,
356,1045,43.375000,0,,0.824884,46.000000,30.000000,0.958333,3975.475235,603.678993,462.176053,0.314580,0.428337,0.154770,0.381880,206.056335,0.190793,0.281127,0.596446,2,2,0:1 0:2 1:1 1:2 1:3 2:1 2:2 2:3 3:1 3:2 3:3,2/0/0/0,2,3,
357,1046,43.468000,0,,0.819049,44.000000,30.000000,0.916667,4110.556879,592.030459,448.941833,0.308510,0.416072,0.168461,0.392657,199.178619,0.184425,0.295677,0.654773,2,2,0:1 0:2 1:0 1:1 1:2 1:3 2:1 2:2 2:3 3:1 3:2 3:3,2/0/0/0,2,3,
358,1047,43.562000,0,,0.827555,46.000000,30.000000,0.958333,3940.177849,600.585416,455.665530,0.312968,0.422304,0.161107,0.387986,195.885910,0.181376,0.286418,0.614253,2,2,0:1 0:2 1:1 1:2 1:3 2:1 2:2 2:3 3:1 3:2 3:3,2/0/0/0,2,3,
359,1048,43.656000,0,,0.828293,46.000000,30.000000,0.958333,3915.594648,598.290675,456.081616,0.311772,0.422689,0.162555,0.389000,192.242310,0.178002,0.287773,0.619174,2,2,0:1 0:2 1:1 1:2 2:1 2:2 2:3 3:1 3:2 3:3,2/0/0/0,2,3,
360,1049,43.750000,0,,0.822583,44.000000,30.000000,0.916667,3995.385341,582.630080,444.911794,0.303611,0.412337,0.178542,0.400908,178.086960,0.164895,0.304149,0.678328,2,2,0:1 0:2 1:0 1:1 1:2 2:1 2:2 2:3 3:1 3:2 3:3,2/0/0/0,2,3,
361,1051,43.890000,1,40,0.853069,48.000000,31.000000,1.000000,3866.180733,581.966194,442.119060,0.303265,0.409749,0.182270,0.403933,169.394867,0.156847,0.306104,0.687125,2,2,0:1 0:2 1:0 1:1 1:2 2:1 2:2 2:3 3:1 3:2 3:3,2/0/0/0,2,3,0.315989
362,1052,43.984000,0,,0.853678,48.000000,31.000000,1.000000,4042.857417,580.725543,441.522627,0.302619,0.409196,0.183970,0.405183,165.060135,0.152833,0.307261,0.691184,2,2,0:1 0:2 1:0 1:1 1:2 2:1 2:2 2:3 3:1 3:2 3:3,2/0/0/0,2,3,
363,1053,44.078000,0,,0.853619,48.000000,31.000000,1.000000,4041.681100,579.667399,441.849577,0.302067,0.409499,0.183933,0.405399,166.401596,0.154076,0.307791,0.690791,2,2,0:1 0:2 1:0 1:1 1:2 2:1 2:2 2:3 3:1 3:2 3:3,2/0/0/0,2,3,
364,1054,44.172000,0,,0.831427,46.000000,30.000000,0.958333,3941.589440,590.809218,453.156549,0.307873,0.419978,0.168405,0.393253,180.802628,0.167410,0.294333,0.640069,2,2,0:1 0:2 1:0 1:1 1:2 2:1 2:2 2:3 3:1 3:2 3:3,2/0/0/0,2,3,
365,1056,44.312000,0,,0.854293,48.000000,31.000000,1.000000,3892.293560,578.653693,442.353979,0.301539,0.409967,0.186476,0.407292,161.745560,0.149764,0.308197,0.695287,2,2,0:1 0:2 1:0 1:1 1:2 2:1 2:2 2:3 3:1 3:2 3:3,3/0/0/0,2,3,
366,1058,44.453000,0,,0.855178,48.000000,31.000000,1.000000,4037.925682,574.591349,441.695474,0.299422,0.409356,0.188637,0.409445,158.548431,0.146804,0.311280,0.701188,2,2,0:1 0:2 1:0 1:1 1:2 2:1 2:2 2:3 3:1 3:2 3:3,3/0/0/0,2,3,
367,1060,44.578000,0,,0.856617,48.000000,31.000000,1.000000,3939.518474,570.002419,439.211377,0.297031,0.407054,0.191853,0.412494,151.573166,0.140346,0.315707,0.710780,2,2,0:1 0:2 1:0 1:1 1:2 2:1 2:2 2:3 3:1 3:2 3:3,3/0/0/0,2,3,
368,1061,44.672000,0,,0.857287,48.000000,31.000000,1.000000,3993.081059,567.324700,437.725979,0.295636,0.405677,0.193082,0.413863,149.177658,0.138127,0.318313,0.715244,2,2,0:1 0:2 1:0 1:1 1:2 2:1 2:2 2:3 3:1 3:2 3:3,3/0/0/0,2,3,
369,1063,44.797000,0,,0.858099,48.000000,31.000000,1.000000,4025.102857,565.568679,436.761900,0.294721,0.404784,0.195201,0.415651,144.661407,0.133946,0.320018,0.720660,2,2,0:1 0:2 1:0 1:1 1:2 2:1 2:2 2:3 3:1 3:2 3:3,3/0/0/0,2,3,
370,1064,44.890000,0,,0.858231,48.000000,31.000000,1.000000,4048.613110,564.845804,436.696712,0.294344,0.404724,0.194829,0.415049,144.157883,0.133480,0.320537,0.721540,2,2,0:1 0:2 1:0 1:1 1:2 2:1 2:2 2:3 3:1 3:2 3:3,3/0/0/0,2,3,
371,1065,44.984000,0,,0.858188,48.000000,31.000000,1.000000,4029.972753,564.476516,436.412315,0.294151,0.404460,0.194121,0.414455,144.914459,0.134180,0.320941,0.721251,2,2,0:1 0:2 1:0 1:1 1:2 2:1 2:2 2:3 3:1 3:2 3:3,3/0/0/0,2,3,
372,1067,45.125000,0,,0.829423,44.000000,30.000000,0.916667,3972.824854,559.984588,436.417299,0.291811,0.404465,0.194021,0.414227,143.950989,0.133288,0.323944,0.723933,2,2,0:0 0:1 0:2 1:0 1:1 1:2 2:1 2:2 2:3 3:1 3:2 3:3,4/0/0/0,2,3,
373,1069,45.250000,0,,0.859539,48.000000,31.000000,1.000000,4001.396692,556.677027,434.617834,0.290087,0.402797,0.195324,0.415631,141.054337,0.130606,0.327145,0.730257,2,2,0:0 0:1 0:2 1:0 1:1 1:2 2:1 2:2 2:3 3:1 3:2 3:3,4/0/0/0,2,3,
374,1070,45.343000,0,,0.860002,48.000000,31.000000,1.000000,3989.026595,555.353420,433.115539,0.289397,0.401405,0.196456,0.416851,138.777725,0.128498,0.328860,0.733348,2,2,0:0 0:1 0:2 1:0 1:1 1:2 2:1 2:2 2:3 3:1 3:2 3:3,4/0/0/0,2,3,
375,1072,45.468000,0,,0.831591,44.000000,30.000000,0.916667,3944.386479,550.359839,431.690646,0.286795,0.400084,0.198085,0.418701,136.023926,0.125948,0.332985,0.738385,2,2,0:0 0:1 0:2 1:0 1:1 1:2 2:1 2:2 2:3 3:1 3:2 3:3,4/0/0/0,2,3,
